iso_code,vaccine,year,coverage
CMR,DTP3,2023,0.71
CMR,DTP3,2024,0.72
CMR,DTP3,2003,0.73
CMR,DTP3,2004,0.73
CMR,DTP3,2025,0.73
CMR,DTP3,2017,0.74
CMR,DTP3,2026,0.74
CMR,DTP3,2016,0.75
CMR,DTP3,2027,0.75
CMR,DTP3,2028,0.76
CMR,DTP3,2029,0.77
CMR,DTP3,2015,0.78
CMR,DTP3,2030,0.78
CMR,DTP3,2031,0.79
CMR,DTP3,2005,0.8
CMR,DTP3,2009,0.8
CMR,DTP3,2032,0.8
CMR,DTP3,2006,0.81
CMR,DTP3,2033,0.81
CMR,DTP3,2007,0.82
CMR,DTP3,2011,0.82
CMR,DTP3,2034,0.82
CMR,DTP3,2014,0.83
CMR,DTP3,2035,0.83
CMR,DTP3,2008,0.84
CMR,DTP3,2010,0.84
CMR,DTP3,2036,0.84
CMR,DTP3,2012,0.85
CMR,DTP3,2037,0.85
CMR,DTP3,2038,0.86
CMR,DTP3,2039,0.87
CMR,DTP3,2040,0.88
CMR,DTP3,2013,0.89
CMR,DTP3,2041,0.89
CMR,DTP3,2042,0.9
CMR,DTP3,2043,0.9
CMR,DTP3,2044,0.9
CMR,DTP3,2045,0.9
CMR,DTP3,2046,0.9
CMR,DTP3,2047,0.9
CMR,DTP3,2048,0.9
CMR,DTP3,2049,0.9
CMR,DTP3,2050,0.9
CMR,DTP3,1980,null
COD,DTP3,1983,0.16
COD,DTP3,1991,0.16
COD,DTP3,1982,0.17
COD,DTP3,1981,0.18
COD,DTP3,1996,0.18
COD,DTP3,1997,0.18
COD,DTP3,1998,0.18
COD,DTP3,1992,0.23
COD,DTP3,1995,0.23
COD,DTP3,1999,0.25
COD,DTP3,1994,0.26
COD,DTP3,1984,0.27
COD,DTP3,1993,0.29
COD,DTP3,2001,0.3
COD,DTP3,1986,0.32
COD,DTP3,1990,0.35
COD,DTP3,1985,0.37
COD,DTP3,1987,0.38
COD,DTP3,1989,0.38
COD,DTP3,2002,0.38
COD,DTP3,2000,0.4
COD,DTP3,1988,0.41
COD,DTP3,2003,0.41
COD,DTP3,2004,0.54
COD,DTP3,2016,0.57
COD,DTP3,2017,0.57
COD,DTP3,2018,0.57
COD,DTP3,2019,0.57
COD,DTP3,2020,0.58
COD,DTP3,2021,0.59
COD,DTP3,2005,0.6
COD,DTP3,2010,0.6
COD,DTP3,2022,0.6
COD,DTP3,2023,0.61
COD,DTP3,2006,0.62
COD,DTP3,2024,0.62
COD,DTP3,2015,0.63
COD,DTP3,2025,0.63
COD,DTP3,2026,0.64
COD,DTP3,2008,0.65
COD,DTP3,2027,0.65
COD,DTP3,2028,0.66
COD,DTP3,2029,0.67
COD,DTP3,2013,0.68
COD,DTP3,2014,0.68
COD,DTP3,2030,0.68
COD,DTP3,2031,0.69
COD,DTP3,2007,0.7
COD,DTP3,2032,0.7
COD,DTP3,2033,0.71
COD,DTP3,2009,0.72
COD,DTP3,2034,0.72
COD,DTP3,2035,0.73
COD,DTP3,2011,0.74
COD,DTP3,2036,0.74
COD,DTP3,2012,0.75
COD,DTP3,2037,0.75
COD,DTP3,2038,0.76
COD,DTP3,2039,0.77
COD,DTP3,2040,0.78
COD,DTP3,2041,0.79
COD,DTP3,2042,0.8
COD,DTP3,2043,0.81
COD,DTP3,2044,0.82
COD,DTP3,2045,0.83
COD,DTP3,2046,0.84
COD,DTP3,2047,0.85
COD,DTP3,2048,0.86
COD,DTP3,2049,0.87
COD,DTP3,2050,0.88
COD,DTP3,1980,null
COG,DTP3,1997,0.23
COG,DTP3,1998,0.26
COG,DTP3,1999,0.29
COG,DTP3,2001,0.31
COG,DTP3,2000,0.33
COG,DTP3,1996,0.37
COG,DTP3,2002,0.41
COG,DTP3,1980,0.42
COG,DTP3,1981,0.42
COG,DTP3,1982,0.47
COG,DTP3,1983,0.5
COG,DTP3,1995,0.5
COG,DTP3,2003,0.5
COG,DTP3,1984,0.53
COG,DTP3,1985,0.54
COG,DTP3,1994,0.55
COG,DTP3,1993,0.6
COG,DTP3,2005,0.62
COG,DTP3,1992,0.67
COG,DTP3,2004,0.67
COG,DTP3,2017,0.69
COG,DTP3,1986,0.71
COG,DTP3,2016,0.71
COG,DTP3,1987,0.72
COG,DTP3,1988,0.72
COG,DTP3,2007,0.72
COG,DTP3,2006,0.73
COG,DTP3,1991,0.74
COG,DTP3,2010,0.74
COG,DTP3,2018,0.75
COG,DTP3,2009,0.78
COG,DTP3,1989,0.79
COG,DTP3,1990,0.79
COG,DTP3,2008,0.79
COG,DTP3,2019,0.79
COG,DTP3,2015,0.8
COG,DTP3,2020,0.8
COG,DTP3,2021,0.81
COG,DTP3,2011,0.82
COG,DTP3,2022,0.82
COG,DTP3,2023,0.83
COG,DTP3,2024,0.84
COG,DTP3,2012,0.85
COG,DTP3,2013,0.85
COG,DTP3,2025,0.85
COG,DTP3,2026,0.86
COG,DTP3,2027,0.87
COG,DTP3,2028,0.88
COG,DTP3,2029,0.89
COG,DTP3,2014,0.9
COG,DTP3,2030,0.9
COG,DTP3,2031,0.9
COG,DTP3,2032,0.9
COG,DTP3,2033,0.9
COG,DTP3,2034,0.9
COG,DTP3,2035,0.9
COG,DTP3,2036,0.9
COG,DTP3,2037,0.9
COG,DTP3,2038,0.9
COG,DTP3,2039,0.9
COG,DTP3,2040,0.9
COG,DTP3,2041,0.9
COG,DTP3,2042,0.9
COG,DTP3,2043,0.9
COG,DTP3,2044,0.9
COG,DTP3,2045,0.9
COG,DTP3,2046,0.9
COG,DTP3,2047,0.9
COG,DTP3,2048,0.9
COG,DTP3,2049,0.9
COG,DTP3,2050,0.9
COM,DTP3,1984,0.31
COM,DTP3,1992,0.38
COM,DTP3,1988,0.43
COM,DTP3,1997,0.48
COM,DTP3,1985,0.51
COM,DTP3,1991,0.52
COM,DTP3,1994,0.58
COM,DTP3,1996,0.6
COM,DTP3,2005,0.68
COM,DTP3,2006,0.69
COM,DTP3,1993,0.7
COM,DTP3,2000,0.7
COM,DTP3,2001,0.7
COM,DTP3,1986,0.71
COM,DTP3,1987,0.71
COM,DTP3,1999,0.73
COM,DTP3,2010,0.74
COM,DTP3,1995,0.75
COM,DTP3,1998,0.75
COM,DTP3,2007,0.75
COM,DTP3,2004,0.76
COM,DTP3,2003,0.8
COM,DTP3,2008,0.81
COM,DTP3,1989,0.82
COM,DTP3,2009,0.83
COM,DTP3,2011,0.83
COM,DTP3,2012,0.86
COM,DTP3,2013,0.87
COM,DTP3,2014,0.87
COM,DTP3,2002,0.89
COM,DTP3,2015,0.91
COM,DTP3,2016,0.91
COM,DTP3,2017,0.91
COM,DTP3,2018,0.91
COM,DTP3,2019,0.91
COM,DTP3,2020,0.91
COM,DTP3,2021,0.91
COM,DTP3,2022,0.91
COM,DTP3,2023,0.91
COM,DTP3,2024,0.91
COM,DTP3,2025,0.91
COM,DTP3,2026,0.91
COM,DTP3,2027,0.91
COM,DTP3,2028,0.91
COM,DTP3,2029,0.91
COM,DTP3,2030,0.91
COM,DTP3,2031,0.91
COM,DTP3,2032,0.91
COM,DTP3,2033,0.91
COM,DTP3,2034,0.91
COM,DTP3,2035,0.91
COM,DTP3,2036,0.91
COM,DTP3,2037,0.91
COM,DTP3,2038,0.91
COM,DTP3,2039,0.91
COM,DTP3,2040,0.91
COM,DTP3,2041,0.91
COM,DTP3,2042,0.91
COM,DTP3,2043,0.91
COM,DTP3,2044,0.91
COM,DTP3,2045,0.91
COM,DTP3,2046,0.91
COM,DTP3,2047,0.91
COM,DTP3,2048,0.91
COM,DTP3,2049,0.91
COM,DTP3,2050,0.91
COM,DTP3,1990,0.94
COM,DTP3,1980,null
COM,DTP3,1981,null
COM,DTP3,1982,null
COM,DTP3,1983,null
CUB,DTP3,1980,0.67
CUB,DTP3,1981,0.68
CUB,DTP3,2003,0.72
CUB,DTP3,1984,0.86
CUB,DTP3,1987,0.87
CUB,DTP3,2004,0.88
CUB,DTP3,2005,0.89
CUB,DTP3,2006,0.89
CUB,DTP3,1996,0.9
CUB,DTP3,1985,0.91
CUB,DTP3,1990,0.92
CUB,DTP3,2007,0.93
CUB,DTP3,1992,0.94
CUB,DTP3,1999,0.95
CUB,DTP3,2000,0.95
CUB,DTP3,2008,0.95
CUB,DTP3,1989,0.96
CUB,DTP3,2009,0.96
CUB,DTP3,2010,0.96
CUB,DTP3,2011,0.97
CUB,DTP3,1988,0.98
CUB,DTP3,2001,0.98
CUB,DTP3,1982,0.99
CUB,DTP3,1983,0.99
CUB,DTP3,1986,0.99
CUB,DTP3,1991,0.99
CUB,DTP3,1993,0.99
CUB,DTP3,1994,0.99
CUB,DTP3,1995,0.99
CUB,DTP3,1997,0.99
CUB,DTP3,1998,0.99
CUB,DTP3,2002,0.99
CUB,DTP3,2012,0.99
CUB,DTP3,2013,0.99
CUB,DTP3,2014,0.99
CUB,DTP3,2015,0.99
CUB,DTP3,2016,0.99
CUB,DTP3,2017,0.99
CUB,DTP3,2018,0.99
CUB,DTP3,2019,0.99
CUB,DTP3,2020,0.99
CUB,DTP3,2021,0.99
CUB,DTP3,2022,0.99
CUB,DTP3,2023,0.99
CUB,DTP3,2024,0.99
CUB,DTP3,2025,0.99
CUB,DTP3,2026,0.99
CUB,DTP3,2027,0.99
CUB,DTP3,2028,0.99
CUB,DTP3,2029,0.99
CUB,DTP3,2030,0.99
CUB,DTP3,2031,0.99
CUB,DTP3,2032,0.99
CUB,DTP3,2033,0.99
CUB,DTP3,2034,0.99
CUB,DTP3,2035,0.99
CUB,DTP3,2036,0.99
CUB,DTP3,2037,0.99
CUB,DTP3,2038,0.99
CUB,DTP3,2039,0.99
CUB,DTP3,2040,0.99
CUB,DTP3,2041,0.99
CUB,DTP3,2042,0.99
CUB,DTP3,2043,0.99
CUB,DTP3,2044,0.99
CUB,DTP3,2045,0.99
CUB,DTP3,2046,0.99
CUB,DTP3,2047,0.99
CUB,DTP3,2048,0.99
CUB,DTP3,2049,0.99
CUB,DTP3,2050,0.99
DJI,DTP3,1982,0.06
DJI,DTP3,1983,0.14
DJI,DTP3,1984,0.21
DJI,DTP3,1985,0.22
DJI,DTP3,1998,0.23
DJI,DTP3,1999,0.23
DJI,DTP3,1986,0.24
DJI,DTP3,1987,0.25
DJI,DTP3,1997,0.32
DJI,DTP3,1992,0.41
DJI,DTP3,1993,0.41
DJI,DTP3,1994,0.41
DJI,DTP3,1995,0.41
DJI,DTP3,1996,0.41
DJI,DTP3,2000,0.46
DJI,DTP3,1991,0.53
DJI,DTP3,2001,0.53
DJI,DTP3,2002,0.62
DJI,DTP3,2004,0.64
DJI,DTP3,1988,0.65
DJI,DTP3,2003,0.68
DJI,DTP3,2016,0.68
DJI,DTP3,2005,0.71
DJI,DTP3,2006,0.72
DJI,DTP3,2017,0.76
DJI,DTP3,1989,0.77
DJI,DTP3,2014,0.78
DJI,DTP3,2012,0.81
DJI,DTP3,2013,0.82
DJI,DTP3,2015,0.84
DJI,DTP3,2018,0.84
DJI,DTP3,1990,0.85
DJI,DTP3,2019,0.85
DJI,DTP3,2020,0.86
DJI,DTP3,2011,0.87
DJI,DTP3,2021,0.87
DJI,DTP3,2007,0.88
DJI,DTP3,2010,0.88
DJI,DTP3,2022,0.88
DJI,DTP3,2008,0.89
DJI,DTP3,2009,0.89
DJI,DTP3,2023,0.89
DJI,DTP3,2024,0.9
DJI,DTP3,2025,0.9
DJI,DTP3,2026,0.9
DJI,DTP3,2027,0.9
DJI,DTP3,2028,0.9
DJI,DTP3,2029,0.9
DJI,DTP3,2030,0.9
DJI,DTP3,2031,0.9
DJI,DTP3,2032,0.9
DJI,DTP3,2033,0.9
DJI,DTP3,2034,0.9
DJI,DTP3,2035,0.9
DJI,DTP3,2036,0.9
DJI,DTP3,2037,0.9
DJI,DTP3,2038,0.9
DJI,DTP3,2039,0.9
DJI,DTP3,2040,0.9
DJI,DTP3,2041,0.9
DJI,DTP3,2042,0.9
DJI,DTP3,2043,0.9
DJI,DTP3,2044,0.9
DJI,DTP3,2045,0.9
DJI,DTP3,2046,0.9
DJI,DTP3,2047,0.9
DJI,DTP3,2048,0.9
DJI,DTP3,2049,0.9
DJI,DTP3,2050,0.9
DJI,DTP3,1980,null
DJI,DTP3,1981,null
ERI,DTP3,1993,0.32
ERI,DTP3,1994,0.49
ERI,DTP3,1995,0.58
ERI,DTP3,1996,0.66
ERI,DTP3,1997,0.75
ERI,DTP3,2000,0.81
ERI,DTP3,1998,0.86
ERI,DTP3,2001,0.86
ERI,DTP3,2002,0.9
ERI,DTP3,1999,0.93
ERI,DTP3,2003,0.93
ERI,DTP3,2006,0.94
ERI,DTP3,2011,0.94
ERI,DTP3,2012,0.94
ERI,DTP3,2013,0.94
ERI,DTP3,2014,0.94
ERI,DTP3,2007,0.95
ERI,DTP3,2008,0.95
ERI,DTP3,2009,0.95
ERI,DTP3,2010,0.95
ERI,DTP3,2015,0.95
ERI,DTP3,2016,0.95
ERI,DTP3,2017,0.95
ERI,DTP3,2018,0.95
ERI,DTP3,2019,0.95
ERI,DTP3,2020,0.95
ERI,DTP3,2021,0.95
ERI,DTP3,2022,0.95
ERI,DTP3,2023,0.95
ERI,DTP3,2024,0.95
ERI,DTP3,2025,0.95
ERI,DTP3,2026,0.95
ERI,DTP3,2027,0.95
ERI,DTP3,2028,0.95
ERI,DTP3,2029,0.95
ERI,DTP3,2030,0.95
ERI,DTP3,2031,0.95
ERI,DTP3,2032,0.95
ERI,DTP3,2033,0.95
ERI,DTP3,2034,0.95
ERI,DTP3,2035,0.95
ERI,DTP3,2036,0.95
ERI,DTP3,2037,0.95
ERI,DTP3,2038,0.95
ERI,DTP3,2039,0.95
ERI,DTP3,2040,0.95
ERI,DTP3,2041,0.95
ERI,DTP3,2042,0.95
ERI,DTP3,2043,0.95
ERI,DTP3,2044,0.95
ERI,DTP3,2045,0.95
ERI,DTP3,2046,0.95
ERI,DTP3,2047,0.95
ERI,DTP3,2048,0.95
ERI,DTP3,2049,0.95
ERI,DTP3,2050,0.95
ERI,DTP3,2005,0.96
ERI,DTP3,2004,0.98
ERI,DTP3,1980,null
ERI,DTP3,1981,null
ERI,DTP3,1982,null
ERI,DTP3,1983,null
ERI,DTP3,1984,null
ERI,DTP3,1985,null
ERI,DTP3,1986,null
ERI,DTP3,1987,null
ERI,DTP3,1988,null
ERI,DTP3,1989,null
ERI,DTP3,1990,null
ERI,DTP3,1991,null
ERI,DTP3,1992,null
ETH,DTP3,1981,0.03
ETH,DTP3,1982,0.03
ETH,DTP3,1983,0.04
ETH,DTP3,1984,0.04
ETH,DTP3,1985,0.06
ETH,DTP3,1986,0.07
ETH,DTP3,1992,0.13
ETH,DTP3,1987,0.16
ETH,DTP3,1988,0.16
ETH,DTP3,1991,0.21
ETH,DTP3,1989,0.26
ETH,DTP3,1999,0.27
ETH,DTP3,1993,0.28
ETH,DTP3,2000,0.3
ETH,DTP3,2001,0.32
ETH,DTP3,2002,0.35
ETH,DTP3,2003,0.37
ETH,DTP3,2004,0.4
ETH,DTP3,1998,0.41
ETH,DTP3,2005,0.44
ETH,DTP3,2006,0.46
ETH,DTP3,1990,0.49
ETH,DTP3,2007,0.5
ETH,DTP3,2008,0.54
ETH,DTP3,1996,0.55
ETH,DTP3,1997,0.55
ETH,DTP3,1994,0.57
ETH,DTP3,1995,0.57
ETH,DTP3,2009,0.58
ETH,DTP3,2013,0.59
ETH,DTP3,2010,0.61
ETH,DTP3,2014,0.61
ETH,DTP3,2012,0.62
ETH,DTP3,2015,0.64
ETH,DTP3,2011,0.65
ETH,DTP3,2016,0.66
ETH,DTP3,2018,0.68
ETH,DTP3,2017,0.69
ETH,DTP3,2019,0.69
ETH,DTP3,2020,0.7
ETH,DTP3,2021,0.71
ETH,DTP3,2022,0.72
ETH,DTP3,2023,0.73
ETH,DTP3,2024,0.74
ETH,DTP3,2025,0.75
ETH,DTP3,2026,0.76
ETH,DTP3,2027,0.77
ETH,DTP3,2028,0.78
ETH,DTP3,2029,0.79
ETH,DTP3,2030,0.8
ETH,DTP3,2031,0.81
ETH,DTP3,2032,0.82
ETH,DTP3,2033,0.83
ETH,DTP3,2034,0.84
ETH,DTP3,2035,0.85
ETH,DTP3,2036,0.86
ETH,DTP3,2037,0.87
ETH,DTP3,2038,0.88
ETH,DTP3,2039,0.89
ETH,DTP3,2040,0.9
ETH,DTP3,2041,0.9
ETH,DTP3,2042,0.9
ETH,DTP3,2043,0.9
ETH,DTP3,2044,0.9
ETH,DTP3,2045,0.9
ETH,DTP3,2046,0.9
ETH,DTP3,2047,0.9
ETH,DTP3,2048,0.9
ETH,DTP3,2049,0.9
ETH,DTP3,2050,0.9
ETH,DTP3,1980,null
GEO,DTP3,1993,0.54
GEO,DTP3,1992,0.58
GEO,DTP3,1994,0.58
GEO,DTP3,2003,0.75
GEO,DTP3,2004,0.78
GEO,DTP3,1995,0.79
GEO,DTP3,1996,0.8
GEO,DTP3,1997,0.8
GEO,DTP3,1998,0.8
GEO,DTP3,2000,0.8
GEO,DTP3,2005,0.82
GEO,DTP3,1999,0.84
GEO,DTP3,2002,0.84
GEO,DTP3,2001,0.87
GEO,DTP3,2006,0.88
GEO,DTP3,2009,0.88
GEO,DTP3,2014,0.91
GEO,DTP3,2017,0.91
GEO,DTP3,2008,0.92
GEO,DTP3,2010,0.92
GEO,DTP3,2012,0.92
GEO,DTP3,2016,0.92
GEO,DTP3,2013,0.93
GEO,DTP3,2018,0.93
GEO,DTP3,2011,0.94
GEO,DTP3,2015,0.94
GEO,DTP3,2019,0.94
GEO,DTP3,2020,0.94
GEO,DTP3,2021,0.94
GEO,DTP3,2022,0.94
GEO,DTP3,2023,0.94
GEO,DTP3,2024,0.94
GEO,DTP3,2025,0.94
GEO,DTP3,2026,0.94
GEO,DTP3,2027,0.94
GEO,DTP3,2028,0.94
GEO,DTP3,2029,0.94
GEO,DTP3,2030,0.94
GEO,DTP3,2031,0.94
GEO,DTP3,2032,0.94
GEO,DTP3,2033,0.94
GEO,DTP3,2034,0.94
GEO,DTP3,2035,0.94
GEO,DTP3,2036,0.94
GEO,DTP3,2037,0.94
GEO,DTP3,2038,0.94
GEO,DTP3,2039,0.94
GEO,DTP3,2040,0.94
GEO,DTP3,2041,0.94
GEO,DTP3,2042,0.94
GEO,DTP3,2043,0.94
GEO,DTP3,2044,0.94
GEO,DTP3,2045,0.94
GEO,DTP3,2046,0.94
GEO,DTP3,2047,0.94
GEO,DTP3,2048,0.94
GEO,DTP3,2049,0.94
GEO,DTP3,2050,0.94
GEO,DTP3,2007,0.98
GEO,DTP3,1980,null
GEO,DTP3,1981,null
GEO,DTP3,1982,null
GEO,DTP3,1983,null
GEO,DTP3,1984,null
GEO,DTP3,1985,null
GEO,DTP3,1986,null
GEO,DTP3,1987,null
GEO,DTP3,1988,null
GEO,DTP3,1989,null
GEO,DTP3,1990,null
GEO,DTP3,1991,null
GHA,DTP3,1980,0.07
GHA,DTP3,1984,0.19
GHA,DTP3,1981,0.22
GHA,DTP3,1985,0.22
GHA,DTP3,1982,0.23
GHA,DTP3,1983,0.23
GHA,DTP3,1986,0.35
GHA,DTP3,1987,0.42
GHA,DTP3,1988,0.47
GHA,DTP3,1989,0.51
GHA,DTP3,1990,0.58
GHA,DTP3,1991,0.6
GHA,DTP3,1992,0.62
GHA,DTP3,1993,0.66
GHA,DTP3,1994,0.7
GHA,DTP3,1995,0.7
GHA,DTP3,1996,0.71
GHA,DTP3,1997,0.71
GHA,DTP3,1998,0.76
GHA,DTP3,2002,0.78
GHA,DTP3,1999,0.79
GHA,DTP3,2001,0.79
GHA,DTP3,2003,0.8
GHA,DTP3,2004,0.8
GHA,DTP3,2005,0.84
GHA,DTP3,2006,0.84
GHA,DTP3,2000,0.88
GHA,DTP3,2015,0.88
GHA,DTP3,2013,0.9
GHA,DTP3,2011,0.91
GHA,DTP3,2012,0.92
GHA,DTP3,2008,0.93
GHA,DTP3,2016,0.93
GHA,DTP3,2007,0.94
GHA,DTP3,2009,0.94
GHA,DTP3,2010,0.94
GHA,DTP3,2018,0.97
GHA,DTP3,2019,0.97
GHA,DTP3,2020,0.97
GHA,DTP3,2021,0.97
GHA,DTP3,2022,0.97
GHA,DTP3,2023,0.97
GHA,DTP3,2024,0.97
GHA,DTP3,2025,0.97
GHA,DTP3,2026,0.97
GHA,DTP3,2027,0.97
GHA,DTP3,2028,0.97
GHA,DTP3,2029,0.97
GHA,DTP3,2030,0.97
GHA,DTP3,2031,0.97
GHA,DTP3,2032,0.97
GHA,DTP3,2033,0.97
GHA,DTP3,2034,0.97
GHA,DTP3,2035,0.97
GHA,DTP3,2036,0.97
GHA,DTP3,2037,0.97
GHA,DTP3,2038,0.97
GHA,DTP3,2039,0.97
GHA,DTP3,2040,0.97
GHA,DTP3,2041,0.97
GHA,DTP3,2042,0.97
GHA,DTP3,2043,0.97
GHA,DTP3,2044,0.97
GHA,DTP3,2045,0.97
GHA,DTP3,2046,0.97
GHA,DTP3,2047,0.97
GHA,DTP3,2048,0.97
GHA,DTP3,2049,0.97
GHA,DTP3,2050,0.97
GHA,DTP3,2014,0.98
GHA,DTP3,2017,0.99
GIN,DTP3,1982,0.15
GIN,DTP3,1983,0.15
GIN,DTP3,1984,0.15
GIN,DTP3,1985,0.15
GIN,DTP3,1986,0.15
GIN,DTP3,1987,0.15
GIN,DTP3,1988,0.16
GIN,DTP3,1989,0.17
GIN,DTP3,1990,0.17
GIN,DTP3,1991,0.36
GIN,DTP3,1999,0.43
GIN,DTP3,2014,0.44
GIN,DTP3,2000,0.46
GIN,DTP3,1997,0.47
GIN,DTP3,2015,0.47
GIN,DTP3,2016,0.47
GIN,DTP3,2017,0.47
GIN,DTP3,2018,0.47
GIN,DTP3,2019,0.47
GIN,DTP3,1996,0.48
GIN,DTP3,2020,0.48
GIN,DTP3,2021,0.49
GIN,DTP3,2001,0.5
GIN,DTP3,2013,0.5
GIN,DTP3,2022,0.5
GIN,DTP3,2023,0.51
GIN,DTP3,1992,0.52
GIN,DTP3,2024,0.52
GIN,DTP3,1993,0.53
GIN,DTP3,1994,0.53
GIN,DTP3,2002,0.53
GIN,DTP3,2025,0.53
GIN,DTP3,1995,0.54
GIN,DTP3,2026,0.54
GIN,DTP3,2027,0.55
GIN,DTP3,1998,0.56
GIN,DTP3,2028,0.56
GIN,DTP3,2003,0.57
GIN,DTP3,2006,0.57
GIN,DTP3,2009,0.57
GIN,DTP3,2012,0.57
GIN,DTP3,2029,0.57
GIN,DTP3,2030,0.58
GIN,DTP3,2005,0.59
GIN,DTP3,2031,0.59
GIN,DTP3,2004,0.6
GIN,DTP3,2008,0.6
GIN,DTP3,2032,0.6
GIN,DTP3,2033,0.61
GIN,DTP3,2034,0.62
GIN,DTP3,2007,0.63
GIN,DTP3,2011,0.63
GIN,DTP3,2035,0.63
GIN,DTP3,2010,0.64
GIN,DTP3,2036,0.64
GIN,DTP3,2037,0.65
GIN,DTP3,2038,0.66
GIN,DTP3,2039,0.67
GIN,DTP3,2040,0.68
GIN,DTP3,2041,0.69
GIN,DTP3,2042,0.7
GIN,DTP3,2043,0.71
GIN,DTP3,2044,0.72
GIN,DTP3,2045,0.73
GIN,DTP3,2046,0.74
GIN,DTP3,2047,0.75
GIN,DTP3,2048,0.76
GIN,DTP3,2049,0.77
GIN,DTP3,2050,0.78
GIN,DTP3,1980,null
GIN,DTP3,1981,null
GMB,DTP3,1983,0.62
GMB,DTP3,1980,0.63
GMB,DTP3,1984,0.7
GMB,DTP3,1986,0.73
GMB,DTP3,1999,0.74
GMB,DTP3,1981,0.76
GMB,DTP3,1985,0.78
GMB,DTP3,1982,0.8
GMB,DTP3,2000,0.8
GMB,DTP3,1988,0.82
GMB,DTP3,1987,0.85
GMB,DTP3,1991,0.85
GMB,DTP3,1992,0.85
GMB,DTP3,1998,0.85
GMB,DTP3,1989,0.87
GMB,DTP3,2001,0.87
GMB,DTP3,2002,0.87
GMB,DTP3,2003,0.87
GMB,DTP3,2004,0.87
GMB,DTP3,2019,0.88
GMB,DTP3,2020,0.89
GMB,DTP3,1993,0.9
GMB,DTP3,2021,0.9
GMB,DTP3,2022,0.9
GMB,DTP3,2023,0.9
GMB,DTP3,2024,0.9
GMB,DTP3,2025,0.9
GMB,DTP3,2026,0.9
GMB,DTP3,2027,0.9
GMB,DTP3,2028,0.9
GMB,DTP3,2029,0.9
GMB,DTP3,2030,0.9
GMB,DTP3,2031,0.9
GMB,DTP3,2032,0.9
GMB,DTP3,2033,0.9
GMB,DTP3,2034,0.9
GMB,DTP3,2035,0.9
GMB,DTP3,2036,0.9
GMB,DTP3,2037,0.9
GMB,DTP3,2038,0.9
GMB,DTP3,2039,0.9
GMB,DTP3,2040,0.9
GMB,DTP3,2041,0.9
GMB,DTP3,2042,0.9
GMB,DTP3,2043,0.9
GMB,DTP3,2044,0.9
GMB,DTP3,2045,0.9
GMB,DTP3,2046,0.9
GMB,DTP3,2047,0.9
GMB,DTP3,2048,0.9
GMB,DTP3,2049,0.9
GMB,DTP3,2050,0.9
GMB,DTP3,1990,0.92
GMB,DTP3,2017,0.92
GMB,DTP3,1994,0.93
GMB,DTP3,2018,0.93
GMB,DTP3,2005,0.95
GMB,DTP3,2006,0.95
GMB,DTP3,2007,0.95
GMB,DTP3,2016,0.95
GMB,DTP3,1995,0.96
GMB,DTP3,1996,0.96
GMB,DTP3,1997,0.96
GMB,DTP3,2008,0.96
GMB,DTP3,2011,0.96
GMB,DTP3,2014,0.96
GMB,DTP3,2010,0.97
GMB,DTP3,2013,0.97
GMB,DTP3,2015,0.97
GMB,DTP3,2009,0.98
GMB,DTP3,2012,0.98
GNB,DTP3,1983,0.09
GNB,DTP3,1984,0.18
GNB,DTP3,1985,0.18
GNB,DTP3,1995,0.45
GNB,DTP3,1999,0.45
GNB,DTP3,1986,0.47
GNB,DTP3,2000,0.49
GNB,DTP3,1996,0.53
GNB,DTP3,2001,0.53
GNB,DTP3,1989,0.54
GNB,DTP3,1998,0.54
GNB,DTP3,1987,0.55
GNB,DTP3,2002,0.57
GNB,DTP3,2003,0.6
GNB,DTP3,1990,0.61
GNB,DTP3,1991,0.63
GNB,DTP3,1993,0.63
GNB,DTP3,1997,0.63
GNB,DTP3,2004,0.64
GNB,DTP3,1988,0.66
GNB,DTP3,1992,0.67
GNB,DTP3,2005,0.68
GNB,DTP3,2006,0.71
GNB,DTP3,1994,0.74
GNB,DTP3,2007,0.74
GNB,DTP3,2008,0.77
GNB,DTP3,2009,0.8
GNB,DTP3,2010,0.83
GNB,DTP3,2019,0.84
GNB,DTP3,2020,0.85
GNB,DTP3,2011,0.86
GNB,DTP3,2021,0.86
GNB,DTP3,2012,0.87
GNB,DTP3,2013,0.87
GNB,DTP3,2022,0.87
GNB,DTP3,2014,0.88
GNB,DTP3,2015,0.88
GNB,DTP3,2016,0.88
GNB,DTP3,2017,0.88
GNB,DTP3,2018,0.88
GNB,DTP3,2023,0.88
GNB,DTP3,2024,0.89
GNB,DTP3,2025,0.9
GNB,DTP3,2026,0.9
GNB,DTP3,2027,0.9
GNB,DTP3,2028,0.9
GNB,DTP3,2029,0.9
GNB,DTP3,2030,0.9
GNB,DTP3,2031,0.9
GNB,DTP3,2032,0.9
GNB,DTP3,2033,0.9
GNB,DTP3,2034,0.9
GNB,DTP3,2035,0.9
GNB,DTP3,2036,0.9
GNB,DTP3,2037,0.9
GNB,DTP3,2038,0.9
GNB,DTP3,2039,0.9
GNB,DTP3,2040,0.9
GNB,DTP3,2041,0.9
GNB,DTP3,2042,0.9
GNB,DTP3,2043,0.9
GNB,DTP3,2044,0.9
GNB,DTP3,2045,0.9
GNB,DTP3,2046,0.9
GNB,DTP3,2047,0.9
GNB,DTP3,2048,0.9
